kepid,kepoi_name,pp_host_rel_prob,pp_host_prob_score,pp_1hi_starid,pp_1hi_rel_prob,pp_2hi_starid,pp_2hi_rel_prob,pp_unk_rel_prob
6061119,K00846.01,1.00000e+00,1.000,KIC 6061119,1.00000e+00,,,1.6610000e-06
6061773,K02001.01,1.00000e+00,1.000,KIC 6061773,1.00000e+00,KIC 6061781,1.40000e-30,1.8650000e-05
6062088,K00658.01,1.00000e+00,1.000,KIC 6062088,1.00000e+00,hiresKIC 22000315,6.30000e-19,5.1790000e-06
6062088,K00658.02,1.00000e+00,1.000,KIC 6062088,1.00000e+00,hiresKIC 22000315,6.30000e-07,1.2400000e-05
6063220,K00305.01,1.00000e+00,1.000,KIC 6063220,1.00000e+00,UKIRT 44117915123443,1.90000e-28,6.0270000e-04
6063448,K06659.01,1.00000e+00,1.000,KIC 6063448,1.00000e+00,,,9.8830000e-07
6066379,K03649.01,0.00000e+00,1.000,,,,,
6066403,K01045.01,0.00000e+00,1.000,,,,,
6066416,K01057.01,0.00000e+00,1.000,,,,,
6067545,K05236.01,7.30000e-01,1.000,KIC 6067545,7.30000e-01,hiresKIC 22000317,2.70000e-01,2.5380000e-04
6068947,K06661.01,5.80000e-100,1.000,KIC 6068944,1.00000e+00,UKIRT 44117915219792,5.20000e-74,1.0600000e-04
6071903,K00306.01,1.00000e+00,1.000,KIC 6071903,1.00000e+00,UKIRT 44117915229460,2.50000e-04,1.3820000e-05
6072593,K03070.01,3.10000e-101,1.000,UKIRT 44117915234767,1.00000e+00,KIC 6072605,1.80000e-13,7.1890000e-06
6103049,K06662.01,1.00000e+00,1.000,KIC 6103049,1.00000e+00,,,4.2700000e-07
6103377,K03004.02,1.00000e+00,1.000,KIC 6103377,1.00000e+00,hiresKIC 22000322,7.00000e-07,3.3130000e-05
6105462,K02098.01,1.00000e+00,1.000,KIC 6105462,1.00000e+00,UKIRT 44117915956508,1.30000e-15,2.3700000e-05
6105462,K02098.02,1.00000e+00,1.000,KIC 6105462,1.00000e+00,UKIRT 44117915956508,1.60000e-05,2.1060000e-05
6106282,K04087.01,1.00000e+00,1.000,KIC 6106282,1.00000e+00,,,2.4440000e-05
6109688,K06663.01,1.00000e+00,1.000,KIC 6109688,1.00000e+00,,,2.6020000e-07
6113752,K07763.01,1.00000e+00,1.000,KIC 6113752,1.00000e+00,UKIRT 44117915634457,3.00000e-14,1.1630000e-05
6124941,K01058.01,5.60000e-56,1.000,KIC 6124946,7.00000e-01,KIC 6124941,5.60000e-56,2.9640000e-01
6125481,K00659.01,1.00000e+00,1.000,KIC 6125481,1.00000e+00,KIC 6125480,5.70000e-15,1.8860000e-05
6126076,K04553.01,0.00000e+00,1.000,,,,,1.9790000e-04
6128027,K06020.01,1.00000e+00,1.000,KIC 6128027,1.00000e+00,,,1.5300000e-06
6128141,K06665.01,1.00000e+00,1.000,KIC 6128141,1.00000e+00,,,3.3250000e-06
6129632,K05240.01,1.00000e+00,1.000,KIC 6129632,1.00000e+00,UKIRT 44117915735489,1.70000e-04,4.9450000e-05
6131236,K01051.01,1.00000e+00,1.000,KIC 6131236,1.00000e+00,KIC 6131233,1.10000e-10,2.2890000e-05
6131659,K06667.01,1.00000e+00,1.000,KIC 6131659,1.00000e+00,,,6.2210000e-07
6137681,K03932.01,0.00000e+00,1.000,,,,,
6137704,K03605.01,1.00000e+00,1.000,KIC 6137704,1.00000e+00,,,9.8590000e-06
6139220,K05241.01,1.00000e+00,1.000,KIC 6139220,1.00000e+00,,,1.9380000e-06
6142862,K02336.01,2.00000e-101,1.000,KIC 6142863,1.00000e+00,KIC 6142859,2.00000e-101,4.2580000e-06
6145939,K05243.01,7.00000e-12,1.000,hiresKIC 22000326,1.00000e+00,KIC 6145939,7.00000e-12,1.4800000e-06
6146418,K06021.01,1.70000e-100,1.000,KIC 6146413,1.00000e+00,KIC 6146418,1.70000e-100,2.3810000e-05
6146838,K06668.01,1.00000e+00,1.000,KIC 6146838,1.00000e+00,,,1.0720000e-06
6147122,K01062.01,2.30000e-101,1.000,UKIRT 44117915361289,1.00000e+00,KIC 6147122,2.30000e-101,3.3710000e-06
6147573,K06669.01,1.00000e+00,1.000,KIC 6147573,1.00000e+00,,,1.1590000e-06
6148271,K03812.01,5.10000e-96,1.000,KIC 6148271,5.10000e-96,UKIRT 44117915321993,5.10000e-96,1.0000000e+00
6149910,K02469.01,1.00000e+00,1.000,KIC 6149910,1.00000e+00,UKIRT 44117915268429,2.10000e-13,2.9480000e-05
6152974,K00216.01,1.00000e+00,1.000,KIC 6152974,1.00000e+00,,,3.0980000e-06
6153672,K01794.01,1.00000e+00,1.000,KIC 6153672,1.00000e+00,UKIRT 44117915230930,1.20000e-101,4.2100000e-06
6182019,K06023.01,1.00000e+00,1.000,KIC 6182019,1.00000e+00,UKIRT 44117914775626,1.40000e-82,7.6470000e-06
6182846,K03591.01,0.00000e+00,1.000,,,,,
6182849,K03512.01,1.00000e+00,1.000,KIC 6182849,1.00000e+00,,,7.9980000e-07
6183511,K02542.01,9.70000e-01,1.000,KIC 6183511,9.70000e-01,hiresKIC 22000329,2.50000e-02,1.4710000e-05
6184894,K05245.01,1.00000e+00,1.000,KIC 6184894,1.00000e+00,KIC 6184887,1.90000e-101,8.2420000e-07
6185331,K01727.01,1.00000e+00,1.000,KIC 6185331,1.00000e+00,,,5.7260000e-06
6185496,K02858.01,1.00000e-09,1.000,hiresKIC 22000331,1.00000e+00,KIC 6185496,1.00000e-09,1.1090000e-05
6185711,K00169.01,0.00000e+00,1.000,,,,,1.0000000e+00
6185717,K06671.01,1.00000e+00,1.000,KIC 6185717,1.00000e+00,,,2.8490000e-07
6187341,K04216.01,1.00000e+00,1.000,KIC 6187341,1.00000e+00,,,5.2220000e-06
6187888,K07768.01,0.00000e+00,1.000,,,,,1.4590000e-04
6191521,K00847.01,1.00000e+00,1.000,KIC 6191521,1.00000e+00,,,1.2380000e-06
6191945,K06024.01,1.00000e+00,1.000,KIC 6191945,1.00000e+00,,,7.2590000e-09
6196457,K00285.03,9.50000e-01,1.000,KIC 6196457,9.50000e-01,hiresKIC 22000333,2.70000e-02,1.7420000e-05
6196457,K00285.02,7.80000e-01,1.000,KIC 6196457,7.80000e-01,hiresKIC 22000333,1.20000e-01,2.0510000e-05
6196457,K00285.01,1.00000e+00,1.000,KIC 6196457,1.00000e+00,hiresKIC 22000332,2.30000e-07,4.5600000e-06
6197038,K06144.01,1.00000e+00,1.000,KIC 6197038,1.00000e+00,,,4.0940000e-07
6198999,K01687.01,1.00000e+00,1.000,KIC 6198999,1.00000e+00,hiresKIC 22000336,2.40000e-06,1.0370000e-05
6199056,K02398.01,1.00000e+00,1.000,KIC 6199056,1.00000e+00,,,1.5860000e-05
6199702,K02211.01,0.00000e+00,1.000,,,,,
6199716,K07771.01,0.00000e+00,1.000,,,,,
6200235,K02350.01,1.00000e+00,1.000,KIC 6200235,1.00000e+00,UKIRT 44117915869332,1.70000e-40,1.6530000e-05
6205228,K01882.01,1.00000e+00,1.000,KIC 6205228,1.00000e+00,UKIRT 44117915809261,1.50000e-42,2.4670000e-05
6205384,K05250.01,0.00000e+00,1.000,,,,,3.4690000e-04
6205405,K05251.01,0.00000e+00,1.000,,,,,3.6860000e-04
6205460,K06673.01,1.00000e+00,1.000,KIC 6205460,1.00000e+00,,,4.6440000e-07
6205468,K01037.01,0.00000e+00,1.000,,,,,1.0000000e+00
6205566,K07772.01,0.00000e+00,1.000,,,,,1.3560000e-03
6205897,K01967.01,1.00000e+00,1.000,KIC 6205897,1.00000e+00,UKIRT 44117915834843,1.60000e-22,1.2100000e-05
6206470,K05252.01,0.00000e+00,1.000,,,,,2.4440000e-04
6206559,K03240.01,0.00000e+00,1.000,,,,,3.2670000e-05
6206751,K06674.01,1.00000e+00,1.000,KIC 6206751,1.00000e+00,,,4.4090000e-07
6209347,K06025.01,1.00000e+00,1.000,KIC 6209347,1.00000e+00,,,9.7000000e-07
6209798,K02196.01,7.20000e-78,1.000,UKIRT 44117914674412,3.30000e-02,KIC 6209798,7.20000e-78,9.6750000e-01
6220470,K06677.01,1.00000e+00,1.000,KIC 6220470,1.00000e+00,,,9.1250000e-07
6221385,K06145.03,1.00000e+00,1.000,KIC 6221385,1.00000e+00,KIC 6221396,7.00000e-17,5.4890000e-05
6221385,K06145.02,1.00000e+00,1.000,KIC 6221385,1.00000e+00,KIC 6221396,8.30000e-11,8.8920000e-05
6221385,K06145.01,1.00000e+00,1.000,KIC 6221385,1.00000e+00,KIC 6221396,9.30000e-16,8.4230000e-05
6226290,K02019.01,1.00000e+00,1.000,KIC 6226290,1.00000e+00,UKIRT 44117915091626,4.30000e-64,1.8710000e-05
6226908,K04068.01,1.00000e+00,1.000,KIC 6226908,1.00000e+00,,,6.4800000e-05
6227560,K03650.01,1.00000e+00,1.000,KIC 6227560,1.00000e+00,,,2.6150000e-06
6228703,K06678.01,1.00000e+00,1.000,KIC 6228703,1.00000e+00,,,1.2380000e-06
6233573,K02725.01,1.00000e+00,1.000,KIC 6233573,1.00000e+00,UKIRT 44117915276888,0.00000e+00,1.2190000e-04
6233890,K01624.01,2.30000e-100,1.000,KIC 6233903,1.00000e+00,KIC 6233890,2.30000e-100,4.2230000e-05
6265792,K02753.01,1.00000e+00,1.000,KIC 6265792,1.00000e+00,UKIRT 44117914784884,3.80000e-33,1.5570000e-05
6266741,K00508.01,1.00000e+00,1.000,KIC 6266741,1.00000e+00,,,3.1710000e-06
6266741,K00508.02,1.00000e+00,1.000,KIC 6266741,1.00000e+00,,,3.0250000e-06
6267425,K00848.01,9.80000e-96,1.000,KIC 6267425,9.80000e-96,,,1.0000000e+00
6267535,K00660.01,1.00000e+00,1.000,KIC 6267535,1.00000e+00,,,4.4020000e-06
6268648,K01613.01,5.30000e-01,1.000,KIC 6268648,5.30000e-01,hiresKIC 22000346,4.70000e-01,9.3210000e-06
6268722,K06026.01,1.00000e+00,1.000,KIC 6268722,1.00000e+00,,,2.4380000e-07
6269070,K02608.01,1.00000e+00,1.000,KIC 6269070,1.00000e+00,,,1.5170000e-05
6276477,K00849.01,1.00000e+00,1.000,KIC 6276477,1.00000e+00,,,7.9650000e-06
6279974,K01812.01,1.00000e+00,1.000,KIC 6279974,1.00000e+00,UKIRT 44117914538197,7.20000e-24,1.6580000e-06
6283224,K06682.01,1.00000e+00,1.000,KIC 6283224,1.00000e+00,,,9.3020000e-07
6285094,K06683.01,0.00000e+00,1.000,,,,,3.2220000e-04
6285396,K06684.01,0.00000e+00,1.000,,,,,2.8580000e-04
6285397,K06685.01,0.00000e+00,1.000,,,,,5.1340000e-04
6286155,K03803.01,0.00000e+00,1.000,,,,,1.0000000e+00
6289257,K00307.02,5.10000e-01,1.000,KIC 6289257,5.10000e-01,hiresKIC 22000349,4.90000e-01,5.5870000e-06
6289257,K00307.01,5.00000e-01,1.000,hiresKIC 22000349,5.00000e-01,KIC 6289257,5.00000e-01,2.5230000e-05
6289650,K00415.01,1.00000e+00,1.000,KIC 6289650,1.00000e+00,,,6.6470000e-07
6289897,K05260.01,0.00000e+00,1.000,,,,,2.0460000e-04
6291033,K00452.01,1.00000e+00,1.000,KIC 6291033,1.00000e+00,UKIRT 44117914717404,5.20000e-101,7.4540000e-06
6291653,K00850.01,1.00000e+00,1.000,KIC 6291653,1.00000e+00,,,1.2000000e-06
6291837,K00308.01,1.00000e+00,1.000,KIC 6291837,1.00000e+00,,,6.3850000e-06
6292732,K06686.01,0.00000e+00,1.000,,,,,6.0580000e-05
6294819,K02852.01,1.00000e+00,1.000,KIC 6294819,1.00000e+00,UKIRT 44117914698974,5.90000e-18,5.2850000e-05
6300348,K00212.01,3.90000e-07,1.000,KIC 6300348,3.90000e-07,KIC 6300342,5.10000e-96,1.0000000e+00
6301035,K01124.01,0.00000e+00,1.000,,,,,
6305192,K00219.01,1.00000e+00,1.000,KIC 6305192,1.00000e+00,,,1.5670000e-06
6307063,K02702.01,0.00000e+00,1.000,,,,,
6307083,K02050.01,0.00000e+00,1.000,,,,,
6307243,K07564.01,2.90000e-01,1.000,KIC 6307243,2.90000e-01,UKIRT 44117915055362,2.70000e-01,8.4620000e-04
6307521,K01126.02,0.00000e+00,1.000,,,,,
6307521,K01126.01,0.00000e+00,1.000,,,,,
6307537,K01120.01,1.00000e+00,1.000,KIC 6307537,1.00000e+00,KIC 6307536,0.00000e+00,1.0640000e-06
6309307,K05262.01,4.70000e-07,1.000,KIC 6309307,4.70000e-07,KIC 6309310,8.70000e-16,1.0000000e+00
6309763,K00611.01,1.00000e+00,1.000,KIC 6309763,1.00000e+00,KIC 6309749,9.80000e-102,1.8800000e-06
6310636,K01688.01,1.00000e+00,1.000,KIC 6310636,1.00000e+00,,,4.7430000e-05
6311637,K06688.01,1.00000e+00,1.000,KIC 6311637,1.00000e+00,,,1.0040000e-06
6311681,K01122.01,2.70000e-101,1.000,UKIRT 44117915131141,1.00000e+00,KIC 6311681,2.70000e-101,8.4950000e-06
6312314,K01625.01,1.20000e-14,1.000,hiresKIC 22000351,1.00000e+00,UKIRT 44117915130981,2.20000e-06,2.7730000e-05
6314185,K03752.01,0.00000e+00,1.000,,,,,1.0000000e+00
6342333,K02065.01,1.00000e+00,1.000,KIC 6342333,1.00000e+00,,,1.3310000e-05
6343170,K02419.01,1.00000e+00,1.000,KIC 6343170,1.00000e+00,KIC 6343159,1.10000e-20,3.5480000e-05
6343576,K04438.01,0.00000e+00,1.000,,,,,2.3690000e-05
6347299,K00661.01,1.00000e+00,1.000,KIC 6347299,1.00000e+00,KIC 6347311,8.30000e-101,4.7280000e-06
6349881,K04121.01,1.00000e+00,1.000,KIC 6349881,1.00000e+00,UKIRT 44117914510954,1.40000e-14,8.0580000e-06
6350031,K05267.01,7.10000e-01,1.000,KIC 6350031,7.10000e-01,UKIRT 44117914470108,2.90000e-01,1.2150000e-04
6356207,K02021.01,1.00000e+00,1.000,KIC 6356207,1.00000e+00,,,9.7860000e-06
6359320,K01127.01,1.00000e+00,1.000,KIC 6359320,1.00000e+00,,,1.3030000e-05
6359798,K01121.01,1.00000e+00,1.000,KIC 6359798,1.00000e+00,,,4.6900000e-07
6359802,K03399.01,0.00000e+00,1.000,,,,,
6362386,K06146.01,1.00000e+00,1.000,KIC 6362386,1.00000e+00,,,4.6230000e-07
6362874,K01128.01,1.00000e+00,1.000,KIC 6362874,1.00000e+00,,,2.8060000e-06
6363494,K03634.01,1.00000e+00,1.000,KIC 6363494,1.00000e+00,,,3.3190000e-06
6363560,K05270.02,0.00000e+00,1.000,,,,,3.0810000e-04
6364064,K05271.01,0.00000e+00,1.000,,,,,1.7130000e-04
6364067,K04221.01,0.00000e+00,1.000,,,,,3.6350000e-04
6364126,K06690.01,0.00000e+00,1.000,,,,,6.9560000e-02
6364143,K05272.01,0.00000e+00,1.000,,,,,3.6970000e-04
6364162,K02889.01,0.00000e+00,1.000,,,,,1.8930000e-04
6364195,K06691.01,0.00000e+00,1.000,,,,,1.6190000e-03
6364200,K06692.01,0.00000e+00,1.000,,,,,6.3240000e-04
6364215,K02404.02,0.00000e+00,1.000,,,,,5.8870000e-04
6364247,K06693.01,0.00000e+00,1.000,,,,,3.1750000e-04
6364276,K02873.01,0.00000e+00,1.000,,,,,3.6310000e-04
6364307,K05273.01,0.00000e+00,1.000,,,,,4.2600000e-04
6364327,K01744.01,0.00000e+00,1.000,,,,,6.1180000e-03
6365156,K00662.01,1.00000e+00,1.000,KIC 6365156,1.00000e+00,,,1.0030000e-05
6365321,K01123.01,1.00000e+00,1.000,KIC 6365321,1.00000e+00,UKIRT 44117914605166,1.10000e-101,1.7220000e-06
6367628,K06696.01,1.00000e+00,1.000,KIC 6367628,1.00000e+00,,,5.1010000e-07
6369548,K05277.01,1.00000e+00,1.000,KIC 6369548,1.00000e+00,KIC 6369545,2.90000e-99,2.6300000e-04
6370120,K02811.01,0.00000e+00,1.000,,,,,
6372268,K06698.01,1.00000e+00,1.000,KIC 6372268,1.00000e+00,,,1.1450000e-06
6373680,K02127.01,3.10000e-34,1.000,UKIRT 44117914698427,1.00000e+00,UKIRT 44117914698423,3.10000e-29,5.5970000e-05
6381846,K00509.01,1.00000e+00,1.000,KIC 6381846,1.00000e+00,UKIRT 44117915032234,1.00000e-23,9.3830000e-06
6381846,K00509.02,1.00000e+00,1.000,KIC 6381846,1.00000e+00,UKIRT 44117915032234,1.20000e-21,1.4360000e-05
6383821,K01238.01,1.00000e+00,1.000,KIC 6383821,1.00000e+00,KIC 6383823,2.80000e-05,4.3820000e-05
6386784,K06700.01,0.00000e+00,1.000,,,,,5.0730000e-04
6387450,K01228.01,1.80000e-03,1.000,KIC 6387450,1.80000e-03,KIC 6387461,4.90000e-96,9.9820000e-01
6387542,K01626.01,1.00000e+00,1.000,KIC 6387542,1.00000e+00,,,8.6620000e-06
6390824,K01234.01,1.70000e-101,1.000,UKIRT 44117915136579,1.00000e+00,KIC 6390824,1.70000e-101,5.4620000e-06
6392727,K00851.01,1.00000e+00,1.000,KIC 6392727,1.00000e+00,,,2.4960000e-06
6421188,K06702.01,1.00000e+00,1.000,KIC 6421188,1.00000e+00,UKIRT 44117914345508,1.30000e-17,6.8060000e-06
6421483,K06703.01,1.00000e+00,1.000,KIC 6421483,1.00000e+00,,,2.2370000e-07
6421503,K03990.01,0.00000e+00,1.000,,,,,1.0000000e+00
6422070,K00852.01,1.00000e+00,1.000,KIC 6422070,1.00000e+00,,,1.6000000e-05
6422155,K00510.01,1.00000e+00,1.000,KIC 6422155,1.00000e+00,UKIRT 44117914427717,2.10000e-06,4.6320000e-06
6422155,K00510.02,1.00000e+00,1.000,KIC 6422155,1.00000e+00,UKIRT 44117914427717,5.90000e-11,4.4580000e-06
6425377,K05281.01,1.00000e+00,1.000,KIC 6425377,1.00000e+00,KIC 6425372,3.70000e-16,3.3810000e-05
6425957,K00663.01,1.00000e+00,1.000,KIC 6425957,1.00000e+00,hiresKIC 22000360,3.40000e-53,1.0940000e-06
6425957,K00663.02,1.00000e+00,1.000,KIC 6425957,1.00000e+00,hiresKIC 22000360,6.10000e-29,1.8890000e-06
6426592,K03554.01,1.00000e+00,1.000,KIC 6426592,1.00000e+00,,,5.0100000e-08
6428700,K00853.01,1.00000e+00,1.000,KIC 6428700,1.00000e+00,,,3.5260000e-06
6428794,K04054.01,1.00000e+00,1.000,KIC 6428794,1.00000e+00,,,1.8710000e-05
6428942,K06706.01,2.70000e-01,1.000,UKIRT 44117914438064,6.20000e-01,KIC 6428942,2.70000e-01,2.6300000e-05
6429812,K02408.01,1.00000e+00,1.000,KIC 6429812,1.00000e+00,,,6.3920000e-08
6431670,K03534.01,1.00000e+00,1.000,KIC 6431670,1.00000e+00,,,1.6780000e-06
6432059,K01229.01,1.00000e+00,1.000,KIC 6432059,1.00000e+00,UKIRT 44117913973478,1.80000e-101,1.6050000e-06
6432345,K02757.01,1.00000e+00,1.000,KIC 6432345,1.00000e+00,UKIRT 44117913972324,7.30000e-39,6.9450000e-07
6436029,K02828.02,1.00000e+00,1.000,KIC 6436029,1.00000e+00,,,7.7700000e-06
6437993,K06708.01,1.00000e+00,1.000,KIC 6437993,1.00000e+00,,,1.1100000e-05
6442246,K06709.01,0.00000e+00,1.000,,,,,1.5970000e-04
6442340,K00664.02,1.00000e+00,1.000,KIC 6442340,1.00000e+00,,,5.5860000e-05
6442340,K00664.01,1.00000e+00,1.000,KIC 6442340,1.00000e+00,,,2.4900000e-05
6442377,K00176.01,1.00000e+00,1.000,KIC 6442377,1.00000e+00,,,1.2780000e-05
6443093,K05284.01,1.00000e+00,1.000,KIC 6443093,1.00000e+00,KIC 6443086,8.00000e-12,1.1790000e-05
6443392,K06710.01,1.00000e+00,1.000,KIC 6443392,1.00000e+00,,,1.4200000e-06
6445531,K07779.01,0.00000e+00,1.000,,,,,
6448768,K06712.01,1.00000e+00,1.000,KIC 6448768,1.00000e+00,,,7.3420000e-07
6448890,K01241.02,1.00000e+00,1.000,KIC 6448890,1.00000e+00,UKIRT 44117913827033,1.30000e-25,4.6860000e-05
6448890,K01241.01,1.00000e+00,1.000,KIC 6448890,1.00000e+00,,,9.6020000e-06
6449291,K06713.01,0.00000e+00,1.000,,,,,1.3780000e-04
6449358,K06147.01,1.00000e+00,1.000,KIC 6449358,1.00000e+00,,,4.9550000e-07
6449552,K06714.01,1.00000e+00,1.000,,,,,7.5710000e-06
6451936,K00511.02,1.00000e+00,1.000,KIC 6451936,1.00000e+00,hiresKIC 22000362,1.90000e-04,2.5920000e-05
6451936,K00511.01,1.00000e+00,1.000,KIC 6451936,1.00000e+00,hiresKIC 22000362,3.80000e-05,5.7880000e-06
6452742,K06715.01,1.00000e+00,1.000,KIC 6452742,1.00000e+00,,,2.7410000e-05
6461675,K05286.01,1.00000e+00,1.000,KIC 6461675,1.00000e+00,UKIRT 44117914220517,1.20000e-10,1.4260000e-05
6462863,K00094.04,1.00000e+00,1.000,KIC 6462863,1.00000e+00,UKIRT 44117914185903,6.10000e-45,2.9980000e-05
6462863,K00094.02,1.00000e+00,1.000,KIC 6462863,1.00000e+00,KIC 6462870,7.60000e-101,1.0130000e-05
6462863,K00094.03,1.00000e+00,1.000,KIC 6462863,1.00000e+00,KIC 6462870,7.10000e-101,9.3650000e-06
6462863,K00094.01,1.00000e+00,1.000,KIC 6462863,1.00000e+00,KIC 6462874,1.00000e-101,1.3820000e-06
6462874,K01231.01,0.00000e+00,1.000,,,,,
6462874,K01231.02,0.00000e+00,1.000,,,,,
6463499,K04163.01,1.30000e-16,1.000,UKIRT 44117914164958,1.00000e+00,KIC 6463499,1.30000e-16,2.9410000e-08
6466939,K06717.01,1.00000e+00,1.000,,,,,2.2330000e-06
6468138,K01826.01,1.00000e+00,1.000,KIC 6468138,1.00000e+00,UKIRT 44117914113905,1.70000e-25,3.7470000e-05
6468337,K01620.01,1.90000e-101,1.000,UKIRT 44117914116982,1.00000e+00,KIC 6468337,1.90000e-101,2.7700000e-06
6468938,K06718.01,1.00000e+00,1.000,KIC 6468938,1.00000e+00,,,1.1380000e-06
6470149,K01230.01,1.00000e+00,1.000,KIC 6470149,1.00000e+00,hiresKIC 22000364,2.40000e-48,1.1180000e-06
6470521,K03701.01,0.00000e+00,1.000,,,,,1.0000000e+00
6471021,K00372.01,1.00000e+00,1.000,KIC 6471021,1.00000e+00,KIC 6471007,1.40000e-101,2.3960000e-06
6471229,K06719.01,0.00000e+00,1.000,,,,,
6471230,K06720.01,0.00000e+00,1.000,,,,,
6500206,K02451.01,1.00000e+00,1.000,KIC 6500206,1.00000e+00,,,9.8880000e-06
6501635,K00560.01,1.00000e+00,1.000,KIC 6501635,1.00000e+00,KIC 6501627,2.50000e-101,1.6500000e-06
6504534,K03152.01,1.00000e+00,1.000,KIC 6504534,1.00000e+00,,,3.8180000e-07
6504954,K01790.01,1.00000e+00,1.000,KIC 6504954,1.00000e+00,,,1.2490000e-06
6508221,K00416.01,1.00000e+00,1.000,KIC 6508221,1.00000e+00,,,1.7210000e-06
6508221,K00416.02,1.00000e+00,1.000,KIC 6508221,1.00000e+00,,,3.2640000e-06
6509282,K05287.01,1.00000e+00,1.000,KIC 6509282,1.00000e+00,UKIRT 44117913993111,2.60000e-43,7.5760000e-06
6515722,K03818.01,1.00000e+00,1.000,KIC 6515722,1.00000e+00,KIC 6515725,0.00000e+00,5.6860000e-07
6516874,K03824.01,1.00000e+00,1.000,KIC 6516874,1.00000e+00,KIC 6516870,0.00000e+00,2.9540000e-04
6517255,K05291.01,1.00000e+00,1.000,KIC 6517255,1.00000e+00,UKIRT 44117913927988,6.00000e-21,7.8780000e-07
6521542,K06722.01,1.00000e+00,1.000,KIC 6521542,1.00000e+00,,,5.7030000e-07
6522242,K00855.01,1.00000e+00,1.000,KIC 6522242,1.00000e+00,,,8.1710000e-07
6522745,K04574.01,0.00000e+00,1.000,,,,,1.9790000e-03
6522750,K06724.01,1.00000e+00,1.000,KIC 6522750,1.00000e+00,,,3.9620000e-05
6522824,K04882.01,0.00000e+00,1.000,,,,,5.3300000e-04
6523216,K06725.01,1.00000e+00,1.000,KIC 6523216,1.00000e+00,,,4.9570000e-07
6525106,K04483.01,0.00000e+00,1.000,,,,,4.3170000e-04
6525185,K02568.01,0.00000e+00,1.000,,,,,6.6090000e-04
6525193,K02653.01,0.00000e+00,1.000,,,,,2.5860000e-04
6525209,K03479.01,1.00000e+00,1.000,KIC 6525209,1.00000e+00,,,8.9390000e-07
6525209,K03479.02,0.00000e+00,1.000,,,,,4.2760000e-04
6525249,K02197.01,0.00000e+00,1.000,,,,,9.9820000e-01
6525280,K04277.01,0.00000e+00,1.000,,,,,4.8570000e-04
6526377,K05295.01,2.40000e-19,1.000,KIC 6526377,2.40000e-19,,,1.0000000e+00
6526710,K00856.01,1.00000e+00,1.000,KIC 6526710,1.00000e+00,,,1.6310000e-06
6527229,K05296.01,1.00000e+00,1.000,KIC 6527229,1.00000e+00,,,3.6200000e-06
6531485,K06726.01,1.00000e+00,1.000,KIC 6531485,1.00000e+00,KIC 6531492,6.60000e-101,1.3730000e-05
6531617,K07785.01,1.00000e+00,1.000,KIC 6531617,1.00000e+00,KIC 6531620,1.10000e-54,6.3240000e-07
6541920,K00157.01,1.00000e+00,1.000,KIC 6541920,1.00000e+00,hiresKIC 22000376,4.00000e-05,9.7860000e-06
6541920,K00157.06,9.90000e-01,1.000,KIC 6541920,9.90000e-01,hiresKIC 22000376,7.60000e-03,2.2760000e-05
6541920,K00157.05,1.00000e+00,1.000,KIC 6541920,1.00000e+00,hiresKIC 22000376,1.30000e-04,9.8050000e-06
6541920,K00157.04,9.70000e-01,1.000,KIC 6541920,9.70000e-01,hiresKIC 22000376,2.80000e-02,1.8670000e-05
6541920,K00157.03,1.00000e+00,1.000,KIC 6541920,1.00000e+00,hiresKIC 22000376,1.20000e-13,3.6150000e-06
6541920,K00157.02,1.00000e+00,1.000,KIC 6541920,1.00000e+00,hiresKIC 22000376,1.30000e-10,4.0880000e-06
6543645,K04679.01,0.00000e+00,1.000,,,,,1.5690000e-03
6543674,K05298.01,1.00000e+00,1.000,KIC 6543674,1.00000e+00,KIC 6543682,3.50000e-03,8.2310000e-04
6543682,K06728.01,0.00000e+00,1.000,,,,,
6543683,K03769.01,0.00000e+00,1.000,,,,,
6543893,K01627.01,1.00000e+00,1.000,KIC 6543893,1.00000e+00,KIC 6543902,5.10000e-15,4.1350000e-05
6545018,K06729.01,1.00000e+00,1.000,KIC 6545018,1.00000e+00,,,9.4490000e-07
6545051,K02777.01,0.00000e+00,1.000,,,,,6.2880000e-02
6545358,K01233.01,4.00000e-101,1.000,UKIRT 44117914125436,1.00000e+00,KIC 6545358,4.00000e-101,1.2440000e-05
6546528,K01235.01,0.00000e+00,1.000,,,,,1.0000000e+00
6548447,K06730.01,1.00000e+00,1.000,KIC 6548447,1.00000e+00,,,4.0480000e-06
6579806,K00967.01,1.00000e+00,1.000,KIC 6579806,1.00000e+00,,,4.0740000e-07
6584273,K03287.01,1.00000e+00,1.000,KIC 6584273,1.00000e+00,,,1.5300000e-05
6586746,K02747.01,1.00000e+00,1.000,KIC 6586746,1.00000e+00,,,1.1140000e-05
6587002,K00612.02,1.00000e+00,1.000,KIC 6587002,1.00000e+00,,,2.9050000e-06
6587002,K00612.01,1.00000e+00,1.000,KIC 6587002,1.00000e+00,,,6.4920000e-06
6587002,K00612.03,1.00000e+00,1.000,KIC 6587002,1.00000e+00,,,6.8380000e-06
6587105,K02721.01,1.00000e+00,1.000,KIC 6587105,1.00000e+00,,,3.1070000e-05
6587280,K00857.01,1.00000e+00,1.000,KIC 6587280,1.00000e+00,UKIRT 44117913251813,1.80000e-37,2.6210000e-06
